;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
TRIGMOD_HEADER;Our government reports that we have gained;;;;;;;;;;;;;;
TRIGMODLOST_HEADER;Our government reports that we have lost;;;;;;;;;;;;;;
POLITICS_DECISIONS2;§YYellow§g decisions are generic, §Ggreen§g decisions require a province selector, and §Wwhite§g decisions are historical.;;;;;;;;;;;;;;
revanchism;§WRevanchism;Revanchisme;Revanchismus;;Revanchismo;;;;;;;;;x;
EVTDESC29905;Mother! Mother! Father says that they've got fertilizer for the field!'\n\nWith the invention of the Haber-Bosch Process, farmlands are slowly being fixed with vast amounts of fertilizer. Farm efficiency has been vastly increased in $COUNTRY$ on account of this.;;;;;;;;;;x;;;;
EVTOPTA29905;Huzzah!;;;;;;;;;;;;;;;;x;;;;
communist_or_fascist_dictatorship;Communist or Fascist Dictatorship;;;;;;;;;;;;x
EVTNAMEsetgovernment;Set Government Flag;;;;;;;;;;;;x
EVTDESCsetgovernment;A communist or fascist government flag has been set that allows closed border and totalitarian reforms to be enacted.;;;;;;;;;;;;x
EVTOPTAsetgovernment;OK;;;;;;;;;;;;x
EVTNAMEsetgovernment;Clear Government Flag;;;;;;;;;;;;x
EVTDESCsetgovernment;Communist or fascist government flag has been cleared.;;;;;;;;;;;;x
EVTOPTAsetgovernment;OK;;;;;;;;;;;;x
EVTNAMEmedicine;Medicine Tech Flag;;;;;;;;;;;;x
EVTDESCmedicine;This tech allows you to enact trinket healthcare.;;;;;;;;;;;;x
medicine_invented;Medicine Invented.;;;;;;;;;;;;
EVTNAMEinorganicchemistry;Inorganic Chemistry Tech Flag;;;;;;;;;;;;x
EVTDESCinorganicchemistry;This tech allows you to enact low healthcare.;;;;;;;;;;;;x
inorganic_chemistry_invented;Inorganic Chemistry Invented;;;;;;;;;;;;x
EVTNAMEorganicchemistry;Organic Chemistry Tech Flag;;;;;;;;;;;;x
EVTDESCorganicchemistry;This tech allows you to enact acceptable healthcare.;;;;;;;;;;;;x
organic_chemistry_invented;Organic Chemistry Invented;;;;;;;;;;;;x
EVTNAMEelectricity;Electricity Tech Flag;;;;;;;;;;;;x
EVTDESCelectricity;This tech allows you to enact good healthcare.;;;;;;;;;;;;x
electricity_invented;Electricity Invented;;;;;;;;;;;;x
EVTNAMErevolutionncounterrevolution;Revolution and Counterrevolution Tech Flag;;;;;;;;;;;;x
EVTDESCrevolutionncounterrevolution;This tech upgrades your centralization level from regionalism to unitary. This event does not fire for countries that don't have regionalism.;;;;;;;;;;;;x
revolution_n_counterrevolution_invented;Revolution & Counterrevolution Invented;;;;;;;;;;;;x
EVTNAMEcolonialnegotiations;Colonial Negotiations Tech Flag;;;;;;;;;;;;x
EVTDESCcolonialnegotiations;This invention allows you to colonize and use the Acquire Sub-Saharan African State casus beli.;;;;;;;;;;;;x
colonial_negotiations_invented;Colonial Negotiations Invented;;;;;;;;;;;;x
EVTNAMEmob1;Levée en Masse Tech Flag;;;;;;;;;;;;x
EVTDESCmob1;This invention increases your mobilization size by 2%.;;;;;;;;;;;;x
mob1_invented;Levée en Masse Invented;;;;;;;;;;;;x
EVTNAMEmob2;Mobilization Time Tables Tech Flag;;;;;;;;;;;;x
EVTDESCmob2;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob2_invented;Mobilization Time Tables Invented;;;;;;;;;;;;x
EVTNAMEmob3;Personnel Category Tables Tech Flag;;;;;;;;;;;;x
EVTDESCmob3;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob3_invented;Personnel Category Tables Invented;;;;;;;;;;;;x
EVTNAMEmob4;Staff Command Support Tech Flag;;;;;;;;;;;;x
EVTDESCmob4;This invention increases your mobilization size by 1%.;;;;;;;;;;;;x
mob4_invented;Staff Command Support Invented;;;;;;;;;;;;x
EVTNAMEmob5;Railroad Transport Groups Tech Flag;;;;;;;;;;;;x
EVTDESCmob5;This invention increases your mobilization size by 2%.;;;;;;;;;;;;x
mob5_invented;Railroad Transport Groups Invented;;;;;;;;;;;;x
EVTNAMEsyntheticpolymers;Synthetic Polymers Tech Flag;;;;;;;;;;;;x
EVTDESCsyntheticpolymers;This tech allows you to enact universal healthcare.;;;;;;;;;;;;x
synthetic_polymers_invented;Synthetic Polymers Invented;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus1;Pop Promotion Bonus 1;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus1;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus2;Pop Promotion Bonus 2;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus2;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus3;Pop Promotion Bonus 3;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus3;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTNAMEcraftsmen_bonus4;Pop Promotion Bonus 4;;;;;;;;;;;;x
EVTDESCcraftsmen_bonus4;This tech reduces the chance of your POPs promoting into artisans.;;;;;;;;;;;;x
EVTOPTAtechnologyflag;OK;;;;;;;;;;;;x
argentianian_constitution_title;Enact the 1853 Constitution;;;;;;;;;;;;x
argentianian_constitution_desc;The current Argentinian constitution was drafted in 1853 and approved by all provincial governments despite a short lived revolt from Buenos Aires.  It was closely inspired by the juridical and political doctrines of the United States Federal Constitution, establishing for instance a Republican division of powers, a high level of independence for the provinces, and a federal power controlled by a strong executive government yet limited by a bicameral national congress.;;;;;;;;;;;;x
a_house_divided_title;Begin the American Civil war;;;;;;;;;;;;x
a_house_divided_desc;A house divided against itself cannot stand. We will deal with the issue of slavery even if it means war.;;;;;;;;;;;;x
sepoy_rebellion_title;Establish the British Raj;;;;;;;;;;;;x
sepoy_rebellion_desc;This decision will trigger the Sepoy Rebellion event and cause an independence war to occur between all existing Indian puppets and Britain.;;;;;;;;;;;;x
EVTNAME36942;Sepoy Rebellion;;;;;;;;;;;;x
EVTDESC36942;We must break British tyranny in India!;;;;;;;;;;;;x
EVTOPTA36942;Onwards!;;;;;;;;;;;;x
the_golden_law_title;Enact Lei Aurea;;;;;;;;;;;;x
the_golden_law_desc;Lei Aurea, or the Golden Law, abolished slavery once and for all throughout Brazil. The law contained only two artices: Slavery was to be abolished, and any previous ruling contradicting the first article was now void.;;;;;;;;;;;;x
EVTNAME90820;Opium Epidemic;;;;;;;;;;;;x
EVTDESC90820;The use of opium has spread throughout the land. Farmers and laborers fail to turn up for work, and entire fields fall fallow, as the people slip further and further down into the mists of consuming dependence.;;;;;;;;;;;;x
EVTOPTA90820;Just say no.;;;;;;;;;;;;x
EVTNAME90821;Opium Outlawed;;;;;;;;;;;;x
EVTDESC90821;The consumption of opium has been outlawed. Only time will tell if this ban is successful.;;;;;;;;;;;;x
EVTOPTA90821;Just say no.;;;;;;;;;;;;x
EVTNAME90822;Unequal Chinese Treaty;;;;;;;;;;;;x
EVTDESC90822;Now that we are in control of most of the world's supply of opium we can monopolize the drug trade in China.;;;;;;;;;;;;x
EVTOPTA90822;They will not complain if they know what's good for them.;;;;;;;;;;;;x
EVTNAME90823;Opium Monopoly Ended;;;;;;;;;;;;x
EVTDESC90823;The opium trade with China has become untenable for us and our merchants have already begun to pull out of Chinese markets.;;;;;;;;;;;;x
EVTOPTA90823;Disappointing.;;;;;;;;;;;;x
EVTNAME90824;Opium Outlawed in China;;;;;;;;;;;;x
EVTDESC90824;The chinese government has burned our recent shipments of opium and expelled our merchants from their shores. Our economy will suffer a serious blow if the ban stays in place. What shall we do?;;;;;;;;;;;;x
EVTOPTA90824;Force them to lift the ban and make them pay for the shipments they have destroyed.;;;;;;;;;;;;x
EVTOPTB90824;Respect their sovereignty.;;;;;;;;;;;;x
EVTNAME160001;The Taiping Heavenly Kingdom;;;;;;;;;;;;x
EVTDESC160001;The christian mystic Hong Xiuquan has declared a new kingdom of heaven in Nanjing. He claims he is the brother of Jesus Christ, sent to China to free it from it's demonic Manchu overlords. Millions of people in the surrounding provinces have joined his God Worshipping Society and are on the verge of open rebellion.;;;;;;;;;;;;x
EVTOPTA160001;Play as the Qing Empire.;;;;;;;;;;;;x
EVTOPTB160001;Play as the Taiping Heavenly Kingdom.;;;;;;;;;;;;x
EVTNAME160002;Taiping Civil War;;;;;;;;;;;;x
EVTDESC160002;The war to decide the fate of China has begun.;;;;;;;;;;;;x
EVTOPTA160002;The Qing shall prevail!;;;;;;;;;;;;x
EVTNAME160003;Taiping Civil War;;;;;;;;;;;;x
EVTDESC160003;The war to decide the fate of China has begun.;;;;;;;;;;;;x
EVTOPTA160003;God is with us!;;;;;;;;;;;;x
chinese_confusion;Disorganized Army;;;;;;;;;;;;x
chinese_confusion_desc;Our armies are in disarray and cannot fight effectively;;;;;;;;;;;;x
abolish_imperial_exams_title;Abolish the Imperial Examinations;;;;;;;;;;;;x
abolish_imperial_exams_desc;The imperial examinations are a civil service examination system for selecting candidates for the state bureacracy. It focuses mainly on classic literature and Confucianist philosophy while omitting or downplaying western science, mathematics, and military affairs. Rigid adherence to the imperial exams is stifling the adoption of western technology and it must be abolished if China is to modernize in a timely fashion.;;;;;;;;;;;;x
imperial_examinations;Imperial Examinations;;;;;;;;;;;;x
imperial_examinations_desc;The imperial examinations were a civil service examination system in Imperial China for selecting candidates for the state bureaucracy. By the time of the late Qing dynasty, its Confucianist principles were directly at odds with modern western thought.;;;;;;;;;;;;x
enact_early_qing_reforms_title;Early Qing Reforms;;;;;;;;;;;;x
enact_early_qing_reforms_desc;Reformers in our court warn us of the growing power of the West and they say that we must embark upon a path of modernization in order to not fall behind. However, the conservative hardliners will oppose any attempt at supplanting our traditional Confucianist systems with barbaric European science.;;;;;;;;;;;;x
enact_late_qing_reforms_title;Late Qing Reforms;;;;;;;;;;;;x
enact_late_qing_reforms_desc;The numerous defeats we have suffered to rebellions and foreigners have convinced both the court and population of the need for reform.;;;;;;;;;;;;x
early_qing_reforms;The New Policies;;;;;;;;;;;;x
early_qing_reforms_desc;The New Policies were a series of cultural, economic, educational, military, and political reforms that were implemented in the last decade of the Qing dynasty to keep the dynasty in power after a series humiliating defeats by foreign powers.;;;;;;;;;;;;x
late_qing_reforms;The New Policies;;;;;;;;;;;;x
late_qing_reforms_desc;The New Policies were a series of cultural, economic, educational, military, and political reforms that were implemented in the last decade of the Qing dynasty to keep the dynasty in power after a series humiliating defeats by foreign powers.;;;;;;;;;;;;x
chinese_farm_size;Chinese Farm Size;;;;;;;;;;;;x
opium_addiction;Opium Addiction;;;;;;;;;;;;x
opium_addiction_desc;Our people are hopelessly addicted to the "black spice". It has dulled their minds, destroyed their productivity, and left them destitute.;;;;;;;;;;;;x
opium_war_lost;Opium War Lost;;;;;;;;;;;;x
opium_war_lost_desc;We have been humiliated and forced to sign an unequal treaty that allows an unrestricted flow of opium into our country from the west. It will take some time before we can build up enough strength to challenge the westerners again.;;;;;;;;;;;;x
unequal_china_treaty;Unequal Chinese Treaty;;;;;;;;;;;;x
unequal_china_treaty_desc;Our monopoly on the opium trade with China is a great boon to our economy.;;;;;;;;;;;;x
chinese_army_nerf;Chinese Army Nerf;;;;;;;;;;;;x
chinese_army_nerf_desc;Our army is made up of mostly conscripted peasants and their fighting capability suffers as a result;;;;;;;;;;;;x
chinese_pop_nerf1;Chinese Pop Growth Nerf 1;;;;;;;;;;;;x
chinese_pop_nerf2;Chinese Pop Growth Nerf 2;;;;;;;;;;;;x
outlaw_opium_title;Outlaw Opium;;;;;;;;;;;;x
outlaw_opium_desc;It is time we banned the use of this poison and expel the foreign barbarians that forced this drug upon us. Beware that enacting this decision will give other countries the Opium War casus belli against us.;;;;;;;;;;;;x
taiping_rebellion_title;Begin the Taiping Rebellion;;;;;;;;;;;;x
taiping_rebellion_desc;This will trigger the Taiping Rebellion event and remove the Chinese Isolationism modifier. All armies will be reduced to 0 organisation for 45 days to allow time for the Taiping rebels to mobilize. The Taiping Rebellion will trigger in 1860 if this decision is not enacted before then.;;;;;;;;;;;;x
china_democracy_title;Become the Republic of China;;;;;;;;;;;;x
china_democracy_desc;This decision will change the country into a democracy and add Han, Hakka, and Min as accepted cultures. Not passing this decision after civilizing while your militancy is greater than 2 or you are missing any cores will trigger the Warlord Era event which breaks the country up into several Warlord Cliques.;;;;;;;;;;;;x
EVTNAME31103;Victory in the Levant;;;;;;;;;;;;x
EVTDESC31103;We have pushed the Egyptians out of the Levant and they are ready to sue for peace. Are we content with our holdings in the Levant or do we press on and occupy all of Egypt?;;;;;;;;;;;;x
EVTOPTA31103;We will grant them their independence in exchange for Syria and Palestine.;;;;;;;;;;;;x
EVTOPTB31103;We will take back all of Egypt!;;;;;;;;;;;;x
EVTNAME31104;Defeat in the Levant;;;;;;;;;;;;x
EVTDESC31104;We have been pushed out of the Levant and the Ottomans are offering peace if we give up our claims in Syria and Palestine. Do we accept or do we continue the fight?;;;;;;;;;;;;x
EVTOPTA31104;We will sue for peace.;;;;;;;;;;;;x
EVTOPTB31104;We will will not surrender!;;;;;;;;;;;;x
EVTNAME31105;Egypt Surrenders;;;;;;;;;;;;x
EVTDESC31105;The Egyptians have agreed to give up their claims to Syria and Palestine in exchange for their independence.;;;;;;;;;;;;x
EVTOPTA31105;Excellent.;;;;;;;;;;;;x
EVTNAME31106;Egypt Refuses;;;;;;;;;;;;x
EVTDESC31106;The Egyptians have refused to give up their claims to Syria and Palestine.;;;;;;;;;;;;x
EVTOPTA31106;Now we will make them give up their claims to Egypt as well!;;;;;;;;;;;;x
EVTNAME31108;The Russo-Turkish War;;;;;;;;;;;;x
EVTDESC31108;Recent unrest in the Balkans has given the the Tsar a casus beli to proclaim himself protector of all Slavs.;;;;;;;;;;;;x
EVTOPTA31108;We will make him regret this!;;;;;;;;;;;;x
EVTNAME32513;Victory in the Balkans!;;;;;;;;;;;;x
EVTDESC32513;We have pushed the Turks out of the Balkans and they are ready to negotiate. The other great powers want to limit our wargoals in the Balkans to only liberating part of the Balkans instead of all of it. We can agree to their demands and end the war now, or continue the war and enforce our original wargoal.;;;;;;;;;;;;x
EVTOPTA32513;We will limit our wargoals.;;;;;;;;;;;;x
EVTOPTB32513;We will liberate all of the Balkans!;;;;;;;;;;;;x
EVTNAME32514;Defeat in the Balkans;;;;;;;;;;;;x
EVTDESC32514;The war is turning against us and the Russians are offering to let us keep a small portion of the Balkans in the regions of Macedonia and Albania in exchange for peace. Do we accept or do we continue the fight?;;;;;;;;;;;;x
EVTOPTA32514;We will sue for peace.;;;;;;;;;;;;x
EVTOPTB32514;We will not surrender one inch of the Balkans!;;;;;;;;;;;;x
EVTNAME32515;The Ottoman Empire Surrenders;;;;;;;;;;;;x
EVTDESC32515;The Ottomans have agreed to free the majority of their lands in the Balkans as well as give the province of Kars to us.;;;;;;;;;;;;x
EVTOPTA32515;Excellent.;;;;;;;;;;;;x
EVTNAME32516;The Ottoman Empire Refuses;;;;;;;;;;;;x
EVTDESC32516;The Ottomans have rejected our generous peace offer.;;;;;;;;;;;;x
EVTOPTA32516;Now we will really make them pay!;;;;;;;;;;;;x
EVTNAME32517;The Fate of Bosnia;;;;;;;;;;;;x
EVTDESC32517;The Congress of Berlin has gifted us with stewardship over the lands of Bosnia. Shall we incorporate it into our own territories or set it free?;;;;;;;;;;;;x
EVTOPTA32517;Bosnia is ours!;;;;;;;;;;;;x
EVTOPTB32517;Let them have their independence.;;;;;;;;;;;;x
oriental_truce;Oriental Truce;;;;;;;;;;;;x
oriental_truce_desc;We have to wait until the truce is over to justify another war in the middle east.;;;;;;;;;;;;x
conquest_of_libyan_desert_title;Conquest of the Libyan Desert;;;;;;;;;;;;x
conquest_of_libyan_desert_desc;It is time to claim the Libyan Desert.;;;;;;;;;;;;x
conquest_of_darfur_title;Conquest of Darfur;;;;;;;;;;;;x
conquest_of_darfur_desc;It is time to take control over Darfur.;;;;;;;;;;;;x
conquest_of_equatoria_title;Conquest of Equatoria;;;;;;;;;;;;x
conquest_of_equatoria_desc;It is time to take control over Equatoria.;;;;;;;;;;;;x
conquest_of_southern_ethiopia_title;Conquest of Southern Ethiopia;;;;;;;;;;;;x
conquest_of_southern_ethiopia_desc;It is time to take over Southern Ethiopia.;;;;;;;;;;;;x
conquest_of_inner_libera_title;Conquest of Inner Libera;;;;;;;;;;;;x
conquest_of_inner_libera_desc;It is time to take control over Inner Liberia.;;;;;;;;;;;;x
european_military_advisors;European Military Adivsors;;;;;;;;;;;;x
european_military_advisors_desc;Our armies are currently being re-organized along modern European standards.;;;;;;;;;;;;x
invite_european_military_advisors_title;Invite European Military Advisors;;;;;;;;;;;;x
invite_european_military_advisors_desc;Hiring european military advisors is the quickest way to modernize our army.;;;;;;;;;;;;x
budapest_united_title;Found Budapest;;;;;;;;;;;;;x
budapest_united_desc;In the 18th and 19th century Pest became the natural commercial, transportation, industrial and cultural centre of Hungary while nearby towns of Buda and Óbuda remained small. The Chain Bridge linking Buda with Pest was opened some time ago as the first permanent bridge across the Danube and everyday the town of Pest grows in importance, rivalling Vienna. But to have a modern metropolis, with enough space for a growing population and big enough to accommodate the ever growing Pest, it would be wise if we unified the three towns of Buda, Óbuda and Pest in one capital: Budapest.;;;;;;;;;;;;;x
EVTNAME36950;The Great Irish Famine;;;;;;;;;;;;x
EVTDESC36950;The dreaded potato blight has arrived on the shores of Ireland. With crops failing and starvation spreading across the countryside, many are turning to the New World to escape their misfortunes. Worst yet, some are clamoring for landlord-tenant reforms and there is even talk of a growing Irish nationalist movement that seeks independence from Westminster.;;;;;;;;;;;;x
EVTOPTA36950;We will deal with it as best we can.;;;;;;;;;;;;x
irish_potato_blight;Irish Potato Blight;;;;;;;;;;;;;x
irish_potato_blight_desc;Famine spreads as crops lie, dead and rotting, in our fields;;;;;;;;;;;;;x
corn_laws;Corn Laws;;;;;;;;;;;;;x
corn_laws_desc;The Corn Laws were tariffs and other trade restrictions on imported food and grain enforced in the United Kingdom. The laws raised food prices and the costs of living for the British public, and hampered the growth of other British economic sectors. Note that even though increased goods consumption and increased factory input have green text in the event modifier, they are bad.;;;;;;;;;;;;;x
haussmanns_renovations;Haussmanns Renovations;;;;;;;;;;;;;x
die_wacht_am_rhein;Die Wacht Am Rhein;;;;;;;;;;;;;x
EVTNAME91880;Allied Victory!;;;;;;;;;;;;;x
EVTDESC91880;The victorious Allies have enforced their demands on the vanquished nations of the Central Powers. Austria-Hungary is to be dismantled along ethnic lines, Bulgaria cedes its territories in Macedonia, and the Ottoman Empire is no more. Germany surrenders East Prussia to Russia, Alsace-Lorraine to France, and its colonial Empire to Britain.;;;;;;;;;;;;;x
EVTOPTA91880;Peace in our time!;;;;;;;;;;;;;x
EVTNAME91881;Allied Victory!;;;;;;;;;;;;;x
EVTDESC91881;The victorious Allies have enforced their demands on the vanquished nations of the Central Powers. Austria-Hungary is to be dismantled along ethnic lines, Bulgaria cedes its territories in Macedonia, and the Ottoman Empire is no more. Germany surrenders Alsace-Lorraine to France, its colonial Empire to Britain, and parts of its Eastern territories to the new Polish and Lithuanian states.;;;;;;;;;;;;;x
EVTOPTA91881;Peace in our time!;;;;;;;;;;;;;x
EVTNAME91882;Central Powers Victory!;;;;;;;;;;;;;x
EVTDESC91882;The victorious Central Powers have enforced their demands on the vanquished Allied nations. Bulgaria united the lands of Greater Bulgaria from its neighbors in the Balkans. Austria-Hungary has regained its lands in northern Italy and annexed Serbia and Montenegro. The Ottoman Empire reclaimed Kars and Cyprus. Germany annexed territories along the French and Belgian border and seized most of the colonies belonging to the Allies in the rest of the world.;;;;;;;;;;;;;x
EVTOPTA91882;The Pax Britannica ends and the Kaiserreich begins!;;;;;;;;;;;;;x
EVTNAME91883;Central Powers Victory!;;;;;;;;;;;;;x
EVTDESC91883;The victorious Central Powers have enforced their demands on the vanquished Allied nations. Bulgaria united the lands of Greater Bulgaria from its neighbors in the Balkans. The newly indepedent Austrian Republic was granted lands of the former Habsburg monarchy in northern Italy and Slovenia. The Kingdom of Hungary has regained the territories it lost from the dissolution of the Austro-Hungarian Empire. The Ottoman Empire reclaimed Kars and Cyprus. Germany annexed territories along the French and Belgian border and seized most of the colonies belonging to the Allies in the rest of the world.;;;;;;;;;;;;;x
EVTOPTA91883;The Pax Britannica ends and the Kaiserreich begins!;;;;;;;;;;;;;x
homestead;Homestead;;;;;;;;;;;;;x
westward_migration;Westward Migration;;;;;;;;;;;;;x
annex_luxembourg_title;Annex Luxembourg;;;;;;;;;;;;;x
annex_luxembourg_desc;Our new land border to Luxembourg allows us to take direct control over its domestic and foreign affairs.;;;;;;;;;;;;;x
EVTNAME36949;The Heligoland Question;;;;;;;;;;;;;x
EVTDESC36949;The newly formed German state is asking us to secede the German populated island of Heligoland to them.;;;;;;;;;;;;;x
EVTOPTA36949;We will give it to them in good faith.;;;;;;;;;;;;;x
EVTOPTB36949;Heligoland is rightful British territory!;;;;;;;;;;;;;x
EVTNAME90041;British Defeat in India;;;;;;;;;;;;;x
EVTDESC90041;Our loss in the sepoy rebellion has incited the rest of our subjects in India to declare their allegiance to the new Indian state. The British position in the subcontinent has become untenable and we have no choice but to withdraw completely.;;;;;;;;;;;;;x
EVTOPTA90041;The sun sets on the British Empire.;;;;;;;;;;;;;x
